Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
96dea34d-4514-3e60-9980-3fa591e9f75c,CARE PLUS HOSPICE  INC.,22931 TRITON WAY,LAGUNA HILLS,CA,926531237,33.629467316460676,-117.73288998198733,9493054599,0.0,2
e44dacce-e648-30bf-997a-71f98f2bc5d4,DEL ROSA VILLA,2018  N DEL ROSA AVE.,SAN BERNARDINO,CA,924045642,34.13428232096253,-117.25248710620508,9098853261,0.0,19
8b2ec3b3-4e89-37ec-8d84-906506468ede,COUNTY OF LOS ANGELES,7601 IMPERIAL HWY,DOWNEY,CA,902423456,33.9404441,-118.1292846,5624016677,0.0,268
0072bb4c-2b6a-38df-80fa-149efbc6f22f,PACIFIC COAST FAMILY MEDICINE,3816 WOODRUFF AVE STE 410,LONG BEACH,CA,908082146,33.82809,-118.1152833,5022972659,0.0,48
684019f5-b9b1-3434-a8de-4404456113ea,NORTHEAST VALLEY HEALTH CORPORATION,14624 SHERMAN WAY,VAN NUYS,CA,914052241,34.201020652669236,-118.45191213169848,8189886335,0.0,37
5c406b49-c04d-373f-a1c5-2b5629f41047,CAMPUS SURGERY CENTER LLC,901 CAMPUS DR,DALY CITY,CA,940154930,37.6650855,-122.4756885,6509912000,0.0,192
114a07ed-4cce-3e93-a4be-a00ed0adf33e,ASHERAH HOME & PALLIATIVE CARE  INC,444 IRVING DR SUITE 202,BURBANK,CA,915042415,34.20014293159927,-118.32769283550091,8188468483,0.0,1
e6b250a5-9204-325f-923f-e3b8e19ce550,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE ST,REDDING,CA,960010852,40.585181649999996,-122.38762824209377,5302445454,0.0,7
a57489e4-f665-3dde-8406-9ff3f0a5b508,DOMINICAN HOSPITAL,1555 SOQUEL DRIVE,SANTA CRUZ,CA,950651705,36.99011325,-121.98355367962361,8314627700,0.0,197
a2acc2d6-25c5-330d-8d81-118480281b9c,PRIME HEALTHCARE SERVICES - ST FRANCIS LLC,3630 E IMPERIAL HWY,SOUTH GATE,CA,902806237,33.9305079,-118.174463,3109008900,0.0,166
b99ea3cb-9411-3f1f-8e9d-afcc06aef3c6,SIERRA VIEW LOCAL HEALTH CARE DISTRICT,465 W PUTNAM AVE,PORTERVILLE,CA,932573709,36.068604199999996,-119.02597760625369,5597841110,0.0,28
bc450266-f594-3852-8438-6ebd550172f9,COUNTY OF RIVERSIDE,26520 CACTUS AVE,MORENO VALLEY,CA,925553927,33.9119259,-117.19637878783084,9514864000,0.0,28
d82396dd-d4a4-3ccd-9084-a5f92c781de4,THE REHABILITATION CENTER OF BAKERSFIELD,2211 MOUNT VERNON AVENUE,BAKERSFIELD,CA,933063309,35.38804571428572,-118.96734848979592,6618722121,0.0,2
189e625c-01ca-34b7-8b4f-4324540efd44,NORTHEAST VALLEY HEALTH CORPORATION,1600 SAN FERNANDO ROAD,SAN FERNANDO,CA,913403115,34.288946,-118.447908,8183658086,0.0,53
ac426e5d-57c8-3efd-874b-85b589b383ca,THE LOS ANGELES FREE CLINIC,137 N VIRGIL AVE,LOS ANGELES,CA,900044811,34.0740059185387,-118.28688539318843,3233371707,0.0,48
52807894-b118-3e74-84e6-99c2af520b8e,PRECAUTIONARY HOME HEALTH SERVICES INC,11011 CRENSHAW BLVD SUITE 203,INGLEWOOD,CA,903036334,33.93562342842355,-118.32650284412802,3232411150,0.0,143
8806462c-4c2a-32ad-b873-5fe577aa8338,SEAL BEACH HEALTH AND REHABILITATION CENTER,3000 N GATE ROAD,SEAL BEACH,CA,907402535,33.77321795,-118.07813602083837,5625982477,0.0,9
ad1a4d2b-b32c-3558-851d-15a0eb97cd1c,SOLANO COUNTY HEALTH AND SOCIAL SERVICES,1119 EAST MONTE VISTA AVENUE,VACAVILLE,CA,956883009,38.36079005,-121.97670764718225,7077848584,0.0,74
c63030a8-50de-3b32-9559-f24fa51a0005,MERCY SAN JUAN MEDICAL CENTER,6501 COYLE AVE,SACRAMENTO,CA,958212122,38.66952005,-121.31317653001221,9165375000,0.0,272
288c0530-bb5a-3101-ad56-3fff661228cf,MEDCARE HOME HEALTH SERVICES  INC,14621 TITUS STREET  STE 203,PANORAMA CITY,CA,914027307,34.21983102702703,-118.45134062162163,8187852152,0.0,2
955666b7-a665-32ac-ad80-d5b6579ae610,INSIGHT HEALTH AND WELLNESS  LLC,2211 CORINTH AVE STE 103,BEVERLY HILLS,CA,902112003,34.0696501,-118.3963062,3104568451,0.0,7
4d426f3e-f7c2-39c3-a033-896322709d0f,Modesto Clinic,1225 Oakdale Road,Modesto,CA,95355,37.662674,-120.95753,209-557-6200,0.0,83
38fcc1cb-6c6e-31c3-9aec-b73a06136c88,AHMC SAN GABRIEL VALLEY MEDICAL,438 W LAS TUNAS DR,SAN GABRIEL,CA,917761216,34.10094775,-118.10587972761789,6262895454,0.0,35
c62a7283-c0d5-319f-82e4-9333d9868c6e,SUTTER NORTH HOME HEALTH,400 PLUMAS BLVD  SUITE 115B,YUBA CITY,CA,959915081,39.129852,-121.614639,5307493450,0.0,29
6e9a512c-2016-36d1-80fd-f7783bd0f85c,ADVANCED HOME CARE INC,1000 QUAIL  NO 130,FONTANA,CA,923377584,34.1189092,-117.4923728,7148331680,0.0,2
b05674b5-b326-3ab9-a1ba-39d106f9201f,CERRITOS VISTA HEALTHCARE CENTER LLC,17836 WOODRUFF AVE,BELLFLOWER,CA,907067029,33.87143719463087,-118.11713783892617,5629258457,0.0,1
306a11fe-5d06-3576-ab68-659aed6ff09d,HOSPICE PARTNERS  INC.,277 SOUTH ST,SANTA MARIA,CA,934548806,34.95125975510204,-120.42860075510204,8057828608,0.0,1
9ad66a31-c8f5-34e3-aab4-153dd6c7d029,VACAVILLE HEALTHCARE INC,585 NUT TREE CT,VACAVILLE,CA,956873353,38.36185117075607,-121.94841636231169,7074498000,0.0,3
2341cf1e-7860-363f-9a75-6e78493e6c56,JWCH INSTITUTE INC,3590 E IMPERIAL HWY,LYNWOOD,CA,902622655,33.9309405,-118.1804334,3232014516,0.0,67
2d0b5c65-7545-30cf-a81d-ed57c58a9eb2,AMERICAN RIVER CENTER,3900 GARFIELD AVENUE,CARMICHAEL,CA,956086647,38.609878,-121.3368017,9164816455,0.0,1
8a171cbd-77fd-3b06-94f4-9233ec3063a3,SAN GABRIEL VALLEY MEDICAL CENTER,438 W LAS TUNAS DR,SAN GABRIEL,CA,917761216,34.10094775,-118.10587972761789,6262895454,0.0,7
6dba85b8-b421-376c-80ea-a2be8df0a09e,THE CHILDREN'S CLINIC SERVING CHILDREN AND THEIR FAMILIES,1060 E 70TH ST,LONG BEACH,CA,908051008,33.8809089,-118.17961269619536,5622644669,0.0,40
ee0c5ab9-1b30-3800-ab0f-317da40c01b4,THC-ORANGE COUNTY LLC,875 N BREA BLVD,BREA,CA,928212606,33.9349157,-117.89386520607448,7145296842,0.0,720
f1064d5f-5b9b-3d3b-85ed-53f8f424813e,SIMI VALLEY HOSPITAL AND HEALTH CARE SERVICES,2975 SYCAMORE DR,SIMI VALLEY,CA,930651502,34.28907715,-118.74568288307515,8059556000,0.0,275
e4fea91b-f4c7-3e48-9ee6-7712e4f5030a,ADYA HOSPICE & PALLIATIVE CARE LLC,1652 W TEXAS ST STE 207,FAIRFIELD,CA,945336080,38.24936757046979,-122.05919895302013,7072002989,0.0,7
2fdb9404-2926-393a-b4ae-790462c1bb9c,LARS ANKER MD A MEDICAL CORPORATION,1310 W STEWART DR,UPLAND,CA,917864920,34.09751,-117.6483876,7149197661,0.0,127
2a65aeaa-3efa-3496-8b30-ddbb473359f1,GOLDEN SEAL HOME HEALTH  INC,1711 WEST TEMPLE STREET  SUITE 7607,LOS ANGELES,CA,900265421,34.069422599999996,-118.26360707066908,2133817370,0.0,23
2077543a-d86b-3cff-886c-ec9e5b991da5,MARTIN LUTHER KING  JR. COMMUNITY HOSPITAL,1680 EAST 120TH STREET,LOS ANGELES,CA,900593026,33.92289615,-118.24269392395072,4248356808,0.0,374
09d62d68-187a-3b8e-87cb-28e7c59231d0,HERCULES MEDICAL CLINIC INC,975 CASS ST,SEASIDE,CA,939553629,36.62593,-121.8169383456945,8315215555,0.0,9
5ce07dfc-9413-38ed-b564-4fb35739698d,DIGNITY HEALTH HOME HEALTH,124 S COLLEGE DRIVE,SANTA MARIA,CA,934545325,34.9385168,-120.4248686,8057393830,0.0,10
dab5e3e2-ec40-3713-97b5-6d23635e9372,REDDY URGENT CARE INC,123 ATLANTIC AVE,LOS ALAMITOS,CA,907203562,33.8038865,-118.0772433,5622091569,0.0,4
cc6760f7-06d8-3152-ab5e-755c7cdf601c,PREMIER SURGERY CENTER OF SANTA MARIA,816 EAST ENOS DRIVE,SANTA MARIA,CA,934548205,34.934393535806414,-120.42278392789598,8053477813,0.0,147
26266c51-a274-38a9-8117-2b46cf2296f9,PRIMROSE HOME HEALTH  INC,10999 RIVERSIDE DRIVE  SUITE 304,NORTH HOLLYWOOD,CA,916022239,34.1729044,-118.3740371,8183572421,0.0,3
50f71c5b-5d86-331e-9373-743298fa51ac,COMMUNITY HEALTH CLINIC OLE-SOUTH NAPA SHELTER,100 HARTLE CT,NAPA,CA,945594020,38.2835307,-122.27955018405059,7072541770,0.0,58
ce8c758a-8ee0-3e7e-9522-ff6e89dd836f,HILLCREST MANOR SANITARIUM,1889 NATIONAL CITY BLVD.,NATIONAL CITY,CA,919505517,32.666751,-117.102762,6194771176,0.0,3
a3dd5d7b-5773-3cc9-9463-b4452820d9ab,SAYANA MEDICAL SPA & WELLNESS CENTER INC,11724 VENTURA BLVD STE A,STUDIO CITY,CA,916042621,34.14140806060606,-118.38822866666666,8183314386,0.0,33
3b8012f2-3f59-3700-8305-7e10100e60d5,AFFORDABLE HEALTH CARE INC,1645 ANAHEIM ST.,HARBOR CITY,CA,907103213,33.78638168292683,-118.30626907317074,3103440541,0.0,72
243ea890-9665-3ed2-8bfb-8710387a9a80,LAS ISLAS FAMILY MEDICAL GROUP,325 W CHANNEL ISLANDS BLVD,OXNARD,CA,930334501,34.17373991875914,-119.1801758833425,8056489561,0.0,7
ea9e4577-d8bd-3ee0-913b-1d987fa4d3db,PARTNERS URGENT CARE-EASTLAKE,2315 OTAY LAKES RD,CHULA VISTA,CA,919151162,32.648796,-116.964834,7143895700,0.0,1
72c85f98-56d0-3959-b74a-e9071645aa26,FAMILY HEALTH CARE CENTERS OF GREATER LOS ANGELES  INC,22310 WARDHAM AVE,HAWAIIAN GARDENS,CA,907161740,33.82656788888889,-118.06495222222222,5624202433,0.0,51
299e2731-a4c8-3110-abf4-176a65b2fce1,JOHN F KENNEDY MEMORIAL HOSPITAL,47111 MONROE STREET,INDIO,CA,922016739,33.7061251,-116.23612764229054,7603476191,0.0,210
f4532da4-a828-3a33-ac68-0b8920362788,PETER M BIRNSTEIN MD PROF CORP FAMILY PRACTICE ASSOC,2811 WILSHIRE BLVD STE 800,SANTA MONICA,CA,904034808,34.037446842592594,-118.47552907407407,(310) 453-6361,0.0,39
8b29cbe0-eba1-3fc9-a930-2aef5cbe0f16,AHPC SAN DIEGO INC,500 LA TERRAZA BLVD STE 150,ESCONDIDO,CA,920253876,33.112625,-117.095855,7602326788,0.0,2
3464bba2-d19a-32dc-91b0-a7a64faf883d,COUNTY OF SANTA CLARA,751 S BASCOM AVE,SAN JOSE,CA,951282604,37.31312855,-121.935317957676,4088855000,0.0,193
4a7be363-3be5-30a0-9d28-df5b8ba13eb0,TYRONE E. SNIPES  D.O. INTERNAL MEDICINE/PRIMARY CARE INC.,3055 ALVARADO ST STE 108,SAN LEANDRO,CA,945775711,37.70595105,-122.1528419208034,5109694253,0.0,88
9614b1d9-a8ea-3ea9-85a8-b55bb339f13c,GHOMRI HEALTH CARE INC,1100 E BROADWAY STE 301,GLENDALE,CA,912051380,34.14617,-118.241657,3109714757,0.0,30
550522fa-aade-311a-b064-5f800b624f8c,MODESTO URGENT CARE INC,1908 COFFEE RD,MODESTO,CA,953552719,37.67117364285715,-120.97581157142857,2095291542,0.0,13
5d996db8-84df-37a6-b696-72f9a9366abc,MEDELITY HEALTHCARE  INC.,2888 LONG BEACH BLVD,RANCHO PALOS VERDES,CA,902755370,33.7483311,-118.3707683,5629819100,0.0,73
7409096a-183b-34b1-be57-fc53f9774016,OAKLAND HOSPICE INC,1901 HARRISON ST STE 1100,OAKLAND,CA,946123648,37.8067074,-122.2656495,5103439284,0.0,1
e30f1923-86fc-301f-aa73-103b349acab2,PATEL FAMILY PRACTICE  INC,2505 SAMARITAN DR,SAN JOSE,CA,951161606,37.25231,-121.9500877,4083584200,0.0,47
726fbc7e-ba9b-384a-937f-cf15a16ce337,AIRPORT URGENT CARE & INDUSTRIAL MEDICINE A PROFESSIONAL CORPORATION,1117 W MANCHESTER BLVD,INGLEWOOD,CA,903011596,33.9562003,-118.353132,3102153555,0.0,1
5cbff5bd-ae3a-31b2-b359-3b3ca0e2f3b0,ROYALE HOME HEALTH CARE  INC,221 N SAN DIMAS AVE  SUITE B,LA CRESCENTA,CA,912144570,34.230429,-118.2350733,9093940331,0.0,1
604164c7-656f-3d06-ad92-5b8d41f3470c,MD URGENT CARE INC,1140 EXPOSITION BLVD STE 700,SACRAMENTO,CA,958154334,38.59585907142857,-121.43910197959184,9253016582,0.0,1
73b6ad63-56f7-3f42-bbe3-079fa082a9ed,THC-ORANGE COUNTY LLC,2800 BENEDICT DR,SAN LEANDRO,CA,945776840,37.716703300000006,-122.13080865946188,5103578300,0.0,79
b3b3c8b8-d0b1-3522-bb0a-8017f3228941,VALLEY HEALTH CENTER AT GILROY,7475 CAMINO ARROYO,GILROY,CA,950207348,37.01097905,-121.55779943092186,4088522200,0.0,30
8f862bf4-6c7d-3da1-84cc-aa15ee4e86c8,VIBRA HOSPITAL OF SACRAMENTO,330 MONTROSE DRIVE,FOLSOM,CA,956302720,38.681583,-121.15817511838911,9163519151,0.0,215
778abc7a-f5e2-3366-a458-b5206db001c8,JM HEALTHCARE INC,650 W ALLUVIAL AVE,FRESNO,CA,937276588,36.84389325,-119.72604386708018,5593530364,0.0,34
77773611-cdd9-3f91-9137-16c3c1f96798,MORENO VALLEY URGENT CARE INC,24318 HEMLOCK AVE,MORENO VALLEY,CA,925577225,33.942088557397,-117.2405072093621,9512435050,0.0,69
e69846b5-b69c-3337-a932-6a9982316572,CRENSHAW NURSING HOME,1900 S LONGWOOD AVE,LOS ANGELES,CA,900161408,34.039818,-118.34537,3239331560,0.0,10
f3423ebc-9130-346a-b0ce-4d525ea9bb7b,OPERATION SAMAHAN INC,9995 CARMEL MOUNTAIN RD,SAN DIEGO,CA,92129,32.96074465006127,-117.11202541583458,8442002426,0.0,46
6f8eb99b-ee1e-3791-9778-ff3a392246a2,COMMUNITY HEALTH SYSTEMS INC,22675 ALESSANDRO BLVD,MORENO VALLEY,CA,925538551,33.917001223552035,-117.26702073080725,9515712350,0.0,113
a6d6ce06-33b5-3ec7-9d02-86205d63b766,BALDWIN PARK MEDICAL CLINIC INC,14051 RAMONA PKWY,BALDWIN PARK,CA,917064114,34.085192160447214,-117.96786700355459,6269603753,0.0,66
6df2eb68-23c1-3e1f-b3a9-fcdaf1b56036,HOME REHABILITATION HEALTH CARE AGENCY,644 E REGENT ST UNIT 101,INGLEWOOD,CA,903014504,33.9562003,-118.353132,3106774400,0.0,6
ea2955a5-82f2-32cb-b7c7-5d3629979bb0,LEGACY HOME HEALTH CARE,1700 HAMNER AVE  SUITE 104,NORCO,CA,928602957,33.9073499,-117.5622545,5626512358,0.0,43
2886c15b-c014-3055-89c3-700c60ff9cbc,AXIS COMMUNITY HEALTH,3311 PACIFIC AVENUE,LIVERMORE,CA,945507007,37.6757202,-121.75497403898679,4152762585,0.0,44
357e84ea-e14e-30ef-b6ce-5c0e3323d836,GARDNER FAMILY HEALTH NETWORK INC,3351 EL CAMINO REAL,ATHERTON,CA,940273802,37.466178,-122.20701236922542,4082002291,0.0,1
4df7b96d-079c-3a41-9abc-aad233e7b7e5,A CARE HOSPICE INC,24445 HAWTHORNE BLVD STE 105,TORRANCE,CA,905056562,33.80034565,-118.35160483264585,3103750090,0.0,2
a8275466-e516-3df2-ab92-c192572194e4,DYCORA TRANSITIONAL HEALTH QUAIL LAKE LLC,1221 ROSEMARIE LN,STOCKTON,CA,952076703,37.98744145,-121.31961517636543,2094772664,0.0,1
1116ce42-2c7c-3e5b-af66-665d4c04498d,SEASONS HOSPICE & PALLIATIVE CARE OF CALIFORNIA,16745 WEST BERNARDO DRIVE  SUITE 240,SAN DIEGO,CA,921271908,33.014772,-117.081141,7606430400,0.0,4
e6b3c7cf-49d3-3f0e-9445-11a5614a0ad3,CFHS HOLDINGS  INC.,4650 LINCOLN BLVD,MARINA DEL REY,CA,902926638,33.98135232254192,-118.4401292012784,3104485261,0.0,1422
d6296e3f-ed1c-3545-acc8-9d0ddcff1719,CENTRAL CITY COMMUNITY HEALTH CENTER  INC,13742 AMAR RD,LA PUENTE,CA,917461683,34.05397005862314,-117.97732899440513,6269190400,0.0,33
86e5f3cf-245e-3436-b6df-1951c4c2480c,CALCARE HOME HEALTH INC,520 E FOOTHILL BLVD SUITE D,POMONA,CA,917671200,34.1070536,-117.7369105,5628658600,0.0,12
27cabd2c-a8ec-3860-9ca0-671577afe7b4,GROSSMONT HOSPITAL CORPORATION,5555 GROSSMONT CENTER DR,LA MESA,CA,919423019,32.78093805,-117.00666249522895,6197406000,0.0,137
e0b2515a-3b23-3eb6-a94d-c537de22308d,SUTTER BAY HOSPITALS,350 HAWTHORNE AVENUE,OAKLAND,CA,946093108,37.8205823,-122.2664037,5106554000,0.0,153
accc48e0-9f06-3cbe-89d3-df83ee3cd925,VERDUGO INTERNAL MEDICINE A MEDICAL GROUP INC,1809 VERDUGO BLVD,GLENDALE,CA,912081402,34.20572112438017,-118.21518567231655,8187906225,0.0,14
8b3c60eb-5961-3177-9920-a41eb4556e9b,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,CA,941104403,37.74699015,-122.4208571403392,4156478600,0.0,20
10b350f1-a924-3d41-bc8c-961de8784b88,PRN CONVALESCENT HOSPITAL INC,7912 TOPLEY LN,SUNLAND,CA,910403336,34.255386,-118.30623759183673,8183523158,0.0,1
753e6fb7-44c8-3d87-93d2-88e350f7c65d,TARZANA TREATMENT CENTERS INC,5190 ATLANTIC AVE,LONG BEACH,CA,908056510,33.85024593877551,-118.18481673469388,8189961051,0.0,77
e8518820-7c69-3120-aaa3-b168140a5013,SPRING VALLEY POST ACUTE LLC,14973 HESPERIA ROAD,VICTORVILLE,CA,923953923,34.523193502394854,-117.29635519170543,7602456477,0.0,1
733d8646-d44c-3249-ae62-e285eae7cadb,JONATHAN NGUYEN MEDICAL CLINIC INC,555 E PACIFIC COAST HWY STE 102,LONG BEACH,CA,908065579,33.7741973,-118.1210906,5625913222,0.0,48
f41853f4-ad30-30ee-91f7-f57da307b057,WILLOW GLEN PRIMARY CARE MEDICINE,1226 LINCOLN AVE,SAN JOSE,CA,951253025,37.3065535,-121.8991006,4084605869,0.0,26
fa4d5466-4b5c-3848-bc34-699686a90a6a,OROVILLE HOSPITAL,2767 OLIVE HWY,OROVILLE,CA,959666132,39.5055825,-121.54115642975147,5305338500,0.0,97
50c26f5e-28f6-3ab3-af2a-c5117e68ba23,KINDRED HOSPITAL RIVERSIDE,2224 MEDICAL CENTER DR,PERRIS,CA,925712638,33.8127434,-117.22237386582944,9514363535,0.0,286
3e13ac5d-4bbe-38c9-8733-3ed0ed925793,GLENBROOK,1950 CALLE BARCELONA,CARLSBAD,CA,920098401,33.073921,-117.266093,7607046800,0.0,11
e7a2be0c-be14-35e6-8546-328e3101a661,ADVENT HEALTHCARE SERVICES  INC,3333 S BREA CANYON RD  STE 123,DIAMOND BAR,CA,917653783,33.9682909,-117.8469648,9098392511,0.0,15
0999f761-3582-394e-b35b-b28fc1fb2434,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,925925896,33.4810738,-117.10616979081323,9513312200,0.0,232
078d8939-83a3-3bf4-b5fb-31986669efb7,PLEASANTON URGENT CARE INC.,3128 SANTA RITA RD,PLEASANTON,CA,945668300,37.69029938723925,-121.87863048859407,9254629300,0.0,9
6f3d8a12-0402-349c-aeaa-e4857ff40a55,EL DORADO COUNTY COMMUNITY HEALTH CENTER,3100 PONTE MORINO DR,CAMERON PARK,CA,956827450,38.662473,-120.967315,5306217700,0.0,27
956e432c-e7cb-35ea-81cf-18f8d33f6aaa,WELLHAVEN PRIMARY CARE,5555 RESERVOIR DR STE 303,SAN DIEGO,CA,921205181,32.775716,-117.055752,6197522280,0.0,19
ea403d2c-a3c8-3242-8cb4-9b4d6e58afe3,FOREMOST HOME HEALTH CARE  INC,7033 W SUNSET BLVD SUITE 314,LOS ANGELES,CA,900287564,34.09804794117647,-118.34268982352941,3239539392,0.0,59
0e5d7741-91ca-353c-8bfd-3ef498765b75,INLAND CHRISTIAN HOME,1950 S. MOUNTAIN AVE,ONTARIO,CA,917626723,34.037685,-117.669982,9099832315,0.0,48
7961bfed-6656-3bee-b141-856d40d4519e,WELLNESS AESTHETICS CENTRAL COAST,4450 CAPITOLA RD STE 105,CAPITOLA,CA,950103570,36.973815,-121.959893,8313250202,0.0,48
111a6627-8023-3c65-8f03-33034625be5b,CENTRIC HEALTHCARE  A PROFESSIONAL CORPORATION,506 W VALLEY BLVD STE 300,SAN GABRIEL,CA,917765716,34.07930326238487,-118.10694424482823,6262888288,0.0,30
e550a083-4527-304f-a893-c1e9353acf8d,WORLDWIDE INTEGRATIVE HEALTHCARE INC,654 JENEVEIN AVE,SAN BRUNO,CA,940664230,37.62284979591837,-122.41317165306123,6508770999,0.0,2
b90c9644-322d-3344-908b-c57bcc8474b4,ARIA COMMUNITY HEALTH CENTER RIVERDALE,3554 W MOUNT WHITNEY AVENUE,RIVERDALE,CA,936569798,36.430891579216066,-119.86208758772474,5598674000,0.0,14
3707e9ad-3acb-3c15-bd50-c1ecb9795660,NELLIE GAIL URGENT CARE MEDICAL CORP,27001 MOULTON PKWY,ORANGE,CA,928662501,33.5703975,-117.7006225,9496001907,0.0,100
815a1789-d01e-375e-9b5d-07264d84484c,KEI-AI SOUTH BAY HEALTHCARE CENTER,15115 S VERMONT AVE,GARDENA,CA,902474101,33.89442493495275,-118.29211857325973,3105320700,0.0,1
71852972-e351-32b2-86c7-88b80a38fa38,533 SOUTH FAIRFAX AVENUE INC,533 S FAIRFAX AVE,LOS ANGELES,CA,900363129,34.066442,-118.361489,3239311061,0.0,1
2c81b17e-2740-35b3-8d3e-0d2d3219472e,GLENDALE HOME HEALTH CARE,914 N GLENDALE AVE,GLENDALE,CA,912062129,34.15891479815151,-118.23966171895174,8185022121,0.0,5
faaf85cf-b1d3-3907-9256-122731947a18,SAN MARTIN DE PORRES MEDICAL CENTER INC.,9315 TELEGRAPH RD,PICO RIVERA,CA,906605424,33.95708011111111,-118.10425333333333,5626546855,0.0,33
89129024-1c20-3284-bac0-bf0526c0caa4,VA Greater Los Angeles Healthcare System (GLA),11301 Wilshire Boulevard,Los Angeles,CA,90073,34.0522,-118.2437,310-478-3711,0.0,92
758089d5-0d48-3a87-8260-8f48b2a04fdb,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,2880 SOQUEL AVENUE  SUITE 10,SANTA CRUZ,CA,950621423,36.98591533814635,-121.98679565128688,8314796625,0.0,7
